,DriverId,TeamId,Position,GridPosition,Time,Status,Points,season,round,circuitId
5,vettel,ferrari,6.0,8.0,69.873,Finished,8.0,2018,17,suzuka
11,perez,force_india,7.0,9.0,79.379,Finished,6.0,2018,17,suzuka
8,grosjean,haas,8.0,5.0,87.198,Finished,4.0,2018,17,suzuka
31,ocon,force_india,9.0,11.0,88.055,Finished,2.0,2018,17,suzuka
55,sainz,renault,10.0,13.0,188.055,+1 Lap,1.0,2018,17,suzuka
10,gasly,toro_rosso,11.0,7.0,188.055,+1 Lap,0.0,2018,17,suzuka
9,ericsson,sauber,12.0,20.0,188.055,+1 Lap,0.0,2018,17,suzuka
28,brendon_hartley,toro_rosso,13.0,6.0,188.055,+1 Lap,0.0,2018,17,suzuka
14,alonso,mclaren,14.0,18.0,188.055,+1 Lap,0.0,2018,17,suzuka
2,vandoorne,mclaren,15.0,19.0,188.055,+1 Lap,0.0,2018,17,suzuka
35,sirotkin,williams,16.0,17.0,188.055,+1 Lap,0.0,2018,17,suzuka
18,stroll,williams,17.0,14.0,188.055,+1 Lap,0.0,2018,17,suzuka
16,leclerc,sauber,18.0,10.0,188.055,Mechanical,0.0,2018,17,suzuka
27,hulkenberg,renault,19.0,16.0,188.055,Engine,0.0,2018,17,suzuka
20,kevin_magnussen,haas,20.0,12.0,188.055,Collision damage,0.0,2018,17,suzuka
7,raikkonen,ferrari,1.0,2.0,0.0,Finished,25.0,2018,18,americas
33,max_verstappen,red_bull,2.0,18.0,1.281,Finished,18.0,2018,18,americas
44,hamilton,mercedes,3.0,1.0,2.342,Finished,15.0,2018,18,americas
5,vettel,ferrari,4.0,5.0,18.222,Finished,12.0,2018,18,americas
77,bottas,mercedes,5.0,3.0,24.744,Finished,10.0,2018,18,americas
27,hulkenberg,renault,6.0,7.0,87.21,Finished,8.0,2018,18,americas
55,sainz,renault,7.0,11.0,94.994,Finished,6.0,2018,18,americas
11,perez,force_india,8.0,10.0,101.08,Finished,4.0,2018,18,americas
28,brendon_hartley,toro_rosso,9.0,20.0,201.07999999999998,+1 Lap,2.0,2018,18,americas
9,ericsson,sauber,10.0,16.0,201.07999999999998,+1 Lap,1.0,2018,18,americas
2,vandoorne,mclaren,11.0,17.0,201.07999999999998,+1 Lap,0.0,2018,18,americas
10,gasly,toro_rosso,12.0,19.0,201.07999999999998,+1 Lap,0.0,2018,18,americas
35,sirotkin,williams,13.0,14.0,201.07999999999998,+1 Lap,0.0,2018,18,americas
18,stroll,williams,14.0,15.0,201.07999999999998,+2 Laps,0.0,2018,18,americas
16,leclerc,sauber,15.0,9.0,201.07999999999998,Collision damage,0.0,2018,18,americas
3,ricciardo,red_bull,16.0,4.0,201.07999999999998,Battery,0.0,2018,18,americas
8,grosjean,haas,17.0,8.0,201.07999999999998,Collision damage,0.0,2018,18,americas
14,alonso,mclaren,18.0,13.0,201.07999999999998,Collision,0.0,2018,18,americas
31,ocon,force_india,19.0,6.0,201.07999999999998,Disqualified,0.0,2018,18,americas
20,kevin_magnussen,haas,20.0,12.0,201.07999999999998,Disqualified,0.0,2018,18,americas
33,max_verstappen,red_bull,1.0,2.0,0.0,Finished,25.0,2018,19,rodriguez
5,vettel,ferrari,2.0,4.0,17.316,Finished,18.0,2018,19,rodriguez
7,raikkonen,ferrari,3.0,6.0,49.914,Finished,15.0,2018,19,rodriguez
44,hamilton,mercedes,4.0,3.0,78.738,Finished,12.0,2018,19,rodriguez
77,bottas,mercedes,5.0,5.0,178.738,+1 Lap,10.0,2018,19,rodriguez
27,hulkenberg,renault,6.0,7.0,178.738,+2 Laps,8.0,2018,19,rodriguez
16,leclerc,sauber,7.0,9.0,178.738,+2 Laps,6.0,2018,19,rodriguez
2,vandoorne,mclaren,8.0,15.0,178.738,+2 Laps,4.0,2018,19,rodriguez
9,ericsson,sauber,9.0,10.0,178.738,+2 Laps,2.0,2018,19,rodriguez
10,gasly,toro_rosso,10.0,20.0,178.738,+2 Laps,1.0,2018,19,rodriguez
31,ocon,force_india,11.0,11.0,178.738,+2 Laps,0.0,2018,19,rodriguez
18,stroll,williams,12.0,17.0,178.738,+2 Laps,0.0,2018,19,rodriguez
35,sirotkin,williams,13.0,19.0,178.738,+2 Laps,0.0,2018,19,rodriguez
28,brendon_hartley,toro_rosso,14.0,14.0,178.738,+2 Laps,0.0,2018,19,rodriguez
20,kevin_magnussen,haas,15.0,16.0,178.738,+2 Laps,0.0,2018,19,rodriguez
8,grosjean,haas,16.0,18.0,178.738,+3 Laps,0.0,2018,19,rodriguez
3,ricciardo,red_bull,17.0,1.0,178.738,Engine,0.0,2018,19,rodriguez
11,perez,force_india,18.0,13.0,178.738,Brakes,0.0,2018,19,rodriguez
55,sainz,renault,19.0,8.0,178.738,Suspension,0.0,2018,19,rodriguez
14,alonso,mclaren,20.0,12.0,178.738,Engine,0.0,2018,19,rodriguez
44,hamilton,mercedes,1.0,1.0,0.0,Finished,25.0,2018,20,interlagos
33,max_verstappen,red_bull,2.0,5.0,1.469,Finished,18.0,2018,20,interlagos
7,raikkonen,ferrari,3.0,4.0,4.764,Finished,15.0,2018,20,interlagos
3,ricciardo,red_bull,4.0,11.0,5.193,Finished,12.0,2018,20,interlagos
77,bottas,mercedes,5.0,3.0,22.943,Finished,10.0,2018,20,interlagos
5,vettel,ferrari,6.0,2.0,26.997,Finished,8.0,2018,20,interlagos
16,leclerc,sauber,7.0,7.0,44.199,Finished,6.0,2018,20,interlagos
8,grosjean,haas,8.0,8.0,51.23,Finished,4.0,2018,20,interlagos
20,kevin_magnussen,haas,9.0,10.0,52.857,Finished,2.0,2018,20,interlagos
11,perez,force_india,10.0,12.0,152.857,+1 Lap,1.0,2018,20,interlagos
28,brendon_hartley,toro_rosso,11.0,16.0,152.857,+1 Lap,0.0,2018,20,interlagos
55,sainz,renault,12.0,15.0,152.857,+1 Lap,0.0,2018,20,interlagos
10,gasly,toro_rosso,13.0,9.0,152.857,+1 Lap,0.0,2018,20,interlagos
2,vandoorne,mclaren,14.0,20.0,152.857,+1 Lap,0.0,2018,20,interlagos
31,ocon,force_india,15.0,18.0,152.857,+1 Lap,0.0,2018,20,interlagos
35,sirotkin,williams,16.0,14.0,152.857,+2 Laps,0.0,2018,20,interlagos
14,alonso,mclaren,17.0,17.0,152.857,+2 Laps,0.0,2018,20,interlagos
18,stroll,williams,18.0,19.0,152.857,+2 Laps,0.0,2018,20,interlagos
27,hulkenberg,renault,19.0,13.0,152.857,Overheating,0.0,2018,20,interlagos
9,ericsson,sauber,20.0,6.0,152.857,Collision,0.0,2018,20,interlagos
44,hamilton,mercedes,1.0,1.0,0.0,Finished,25.0,2018,21,yas_marina
5,vettel,ferrari,2.0,3.0,2.581,Finished,18.0,2018,21,yas_marina
33,max_verstappen,red_bull,3.0,6.0,12.706,Finished,15.0,2018,21,yas_marina
3,ricciardo,red_bull,4.0,5.0,15.379,Finished,12.0,2018,21,yas_marina
77,bottas,mercedes,5.0,2.0,47.957,Finished,10.0,2018,21,yas_marina
55,sainz,renault,6.0,11.0,72.548,Finished,8.0,2018,21,yas_marina
16,leclerc,sauber,7.0,8.0,90.789,Finished,6.0,2018,21,yas_marina
11,perez,force_india,8.0,14.0,91.275,Finished,4.0,2018,21,yas_marina
8,grosjean,haas,9.0,7.0,191.275,+1 Lap,2.0,2018,21,yas_marina
20,kevin_magnussen,haas,10.0,13.0,191.275,+1 Lap,1.0,2018,21,yas_marina
14,alonso,mclaren,11.0,15.0,191.275,+1 Lap,0.0,2018,21,yas_marina
28,brendon_hartley,toro_rosso,12.0,16.0,191.275,+1 Lap,0.0,2018,21,yas_marina
18,stroll,williams,13.0,20.0,191.275,+1 Lap,0.0,2018,21,yas_marina
2,vandoorne,mclaren,14.0,18.0,191.275,+1 Lap,0.0,2018,21,yas_marina
35,sirotkin,williams,15.0,19.0,191.275,+1 Lap,0.0,2018,21,yas_marina
10,gasly,toro_rosso,16.0,17.0,191.275,Engine,0.0,2018,21,yas_marina
31,ocon,force_india,17.0,9.0,191.275,Engine,0.0,2018,21,yas_marina
9,ericsson,sauber,18.0,12.0,191.275,Power loss,0.0,2018,21,yas_marina
7,raikkonen,ferrari,19.0,4.0,191.275,Power loss,0.0,2018,21,yas_marina
27,hulkenberg,renault,20.0,10.0,191.275,Collision,0.0,2018,21,yas_marina
