DriverNumber,DriverId,TeamId,Position,GridPosition,Time,Status,Points,season,round,circuitId
7,raikkonen,lotus_f1,22.0,22.0,204.29500000000002,Accident,0.0,2013,17,yas_marina
1,vettel,red_bull,1.0,1.0,0.0,Finished,25.0,2013,18,americas
8,grosjean,lotus_f1,2.0,3.0,6.284,Finished,18.0,2013,18,americas
2,webber,red_bull,3.0,2.0,8.396,Finished,15.0,2013,18,americas
10,hamilton,mercedes,4.0,5.0,27.358,Finished,12.0,2013,18,americas
3,alonso,ferrari,5.0,6.0,29.592,Finished,10.0,2013,18,americas
11,hulkenberg,sauber,6.0,4.0,30.4,Finished,8.0,2013,18,americas
6,perez,mclaren,7.0,7.0,46.692,Finished,6.0,2013,18,americas
17,bottas,williams,8.0,9.0,54.509,Finished,4.0,2013,18,americas
9,rosberg,mercedes,9.0,12.0,59.141,Finished,2.0,2013,18,americas
5,button,mclaren,10.0,15.0,77.278,Finished,1.0,2013,18,americas
19,ricciardo,toro_rosso,11.0,10.0,81.004,Finished,0.0,2013,18,americas
18,vergne,toro_rosso,12.0,14.0,84.574,Finished,0.0,2013,18,americas
4,massa,ferrari,13.0,13.0,86.914,Finished,0.0,2013,18,americas
12,gutierrez,sauber,14.0,20.0,91.707,Finished,0.0,2013,18,americas
7,kovalainen,lotus_f1,15.0,8.0,95.063,Finished,0.0,2013,18,americas
14,resta,force_india,16.0,11.0,96.853,Finished,0.0,2013,18,americas
16,maldonado,williams,17.0,17.0,196.853,+1 Lap,0.0,2013,18,americas
22,jules_bianchi,marussia,18.0,19.0,196.853,+1 Lap,0.0,2013,18,americas
21,garde,caterham,19.0,18.0,196.853,+1 Lap,0.0,2013,18,americas
20,pic,caterham,20.0,22.0,196.853,+1 Lap,0.0,2013,18,americas
23,chilton,marussia,21.0,21.0,196.853,+2 Laps,0.0,2013,18,americas
15,sutil,force_india,22.0,16.0,196.853,Accident,0.0,2013,18,americas
1,vettel,red_bull,1.0,1.0,0.0,Finished,25.0,2013,19,interlagos
2,webber,red_bull,2.0,4.0,10.452,Finished,18.0,2013,19,interlagos
3,alonso,ferrari,3.0,3.0,18.913,Finished,15.0,2013,19,interlagos
5,button,mclaren,4.0,14.0,37.36,Finished,12.0,2013,19,interlagos
9,rosberg,mercedes,5.0,2.0,39.048,Finished,10.0,2013,19,interlagos
6,perez,mclaren,6.0,19.0,44.051,Finished,8.0,2013,19,interlagos
4,massa,ferrari,7.0,9.0,49.11,Finished,6.0,2013,19,interlagos
11,hulkenberg,sauber,8.0,10.0,64.252,Finished,4.0,2013,19,interlagos
10,hamilton,mercedes,9.0,5.0,72.903,Finished,2.0,2013,19,interlagos
19,ricciardo,toro_rosso,10.0,7.0,172.90300000000002,+1 Lap,1.0,2013,19,interlagos
14,resta,force_india,11.0,12.0,172.90300000000002,+1 Lap,0.0,2013,19,interlagos
12,gutierrez,sauber,12.0,17.0,172.90300000000002,+1 Lap,0.0,2013,19,interlagos
15,sutil,force_india,13.0,15.0,172.90300000000002,+1 Lap,0.0,2013,19,interlagos
7,kovalainen,lotus_f1,14.0,11.0,172.90300000000002,+1 Lap,0.0,2013,19,interlagos
18,vergne,toro_rosso,15.0,8.0,172.90300000000002,+1 Lap,0.0,2013,19,interlagos
16,maldonado,williams,16.0,16.0,172.90300000000002,+1 Lap,0.0,2013,19,interlagos
22,jules_bianchi,marussia,17.0,21.0,172.90300000000002,+2 Laps,0.0,2013,19,interlagos
21,garde,caterham,18.0,20.0,172.90300000000002,+2 Laps,0.0,2013,19,interlagos
23,chilton,marussia,19.0,22.0,172.90300000000002,+2 Laps,0.0,2013,19,interlagos
20,pic,caterham,20.0,18.0,172.90300000000002,Mechanical,0.0,2013,19,interlagos
17,bottas,williams,21.0,13.0,172.90300000000002,Accident,0.0,2013,19,interlagos
8,grosjean,lotus_f1,22.0,6.0,172.90300000000002,Engine,0.0,2013,19,interlagos
