,DriverId,TeamId,Position,GridPosition,Time,Status,Points,season,round,circuitId
23,albon,toro_rosso,11.0,11.0,203.816,+1 Lap,0.0,2019,4,baku
99,giovinazzi,alfa,12.0,17.0,203.816,+1 Lap,0.0,2019,4,baku
20,kevin_magnussen,haas,13.0,12.0,203.816,+1 Lap,0.0,2019,4,baku
27,hulkenberg,renault,14.0,15.0,203.816,+1 Lap,0.0,2019,4,baku
63,russell,williams,15.0,16.0,203.816,+2 Laps,0.0,2019,4,baku
88,kubica,williams,16.0,0.0,203.816,+2 Laps,0.0,2019,4,baku
10,gasly,red_bull,17.0,0.0,203.816,Transmission,0.0,2019,4,baku
8,grosjean,haas,18.0,14.0,203.816,Brakes,0.0,2019,4,baku
26,kvyat,toro_rosso,19.0,6.0,203.816,Collision,0.0,2019,4,baku
3,ricciardo,renault,20.0,10.0,203.816,Collision,0.0,2019,4,baku
44,hamilton,mercedes,1.0,2.0,0.0,Finished,26.0,2019,5,catalunya
77,bottas,mercedes,2.0,1.0,4.074,Finished,18.0,2019,5,catalunya
33,max_verstappen,red_bull,3.0,4.0,7.679,Finished,15.0,2019,5,catalunya
5,vettel,ferrari,4.0,3.0,9.167,Finished,12.0,2019,5,catalunya
16,leclerc,ferrari,5.0,5.0,13.361,Finished,10.0,2019,5,catalunya
10,gasly,red_bull,6.0,6.0,19.576,Finished,8.0,2019,5,catalunya
20,kevin_magnussen,haas,7.0,8.0,28.159,Finished,6.0,2019,5,catalunya
55,sainz,mclaren,8.0,12.0,32.342,Finished,4.0,2019,5,catalunya
26,kvyat,toro_rosso,9.0,9.0,33.056,Finished,2.0,2019,5,catalunya
8,grosjean,haas,10.0,7.0,34.641,Finished,1.0,2019,5,catalunya
23,albon,toro_rosso,11.0,11.0,35.445,Finished,0.0,2019,5,catalunya
3,ricciardo,renault,12.0,13.0,36.758,Finished,0.0,2019,5,catalunya
27,hulkenberg,renault,13.0,0.0,39.241,Finished,0.0,2019,5,catalunya
7,raikkonen,alfa,14.0,14.0,41.803,Finished,0.0,2019,5,catalunya
11,perez,racing_point,15.0,15.0,46.877,Finished,0.0,2019,5,catalunya
99,giovinazzi,alfa,16.0,18.0,47.691,Finished,0.0,2019,5,catalunya
63,russell,williams,17.0,19.0,147.691,+1 Lap,0.0,2019,5,catalunya
88,kubica,williams,18.0,17.0,147.691,+1 Lap,0.0,2019,5,catalunya
18,stroll,racing_point,19.0,16.0,147.691,Collision,0.0,2019,5,catalunya
4,norris,mclaren,20.0,10.0,147.691,Collision,0.0,2019,5,catalunya
44,hamilton,mercedes,1.0,1.0,0.0,Finished,25.0,2019,6,monaco
5,vettel,ferrari,2.0,4.0,2.602,Finished,18.0,2019,6,monaco
77,bottas,mercedes,3.0,2.0,3.162,Finished,15.0,2019,6,monaco
33,max_verstappen,red_bull,4.0,3.0,5.537,Finished,12.0,2019,6,monaco
10,gasly,red_bull,5.0,8.0,9.946,Finished,11.0,2019,6,monaco
55,sainz,mclaren,6.0,9.0,53.454,Finished,8.0,2019,6,monaco
26,kvyat,toro_rosso,7.0,7.0,54.574,Finished,6.0,2019,6,monaco
23,albon,toro_rosso,8.0,10.0,55.2,Finished,4.0,2019,6,monaco
3,ricciardo,renault,9.0,6.0,60.894,Finished,2.0,2019,6,monaco
8,grosjean,haas,10.0,13.0,61.034,Finished,1.0,2019,6,monaco
4,norris,mclaren,11.0,12.0,66.801,Finished,0.0,2019,6,monaco
11,perez,racing_point,12.0,16.0,166.801,+1 Lap,0.0,2019,6,monaco
27,hulkenberg,renault,13.0,11.0,166.801,+1 Lap,0.0,2019,6,monaco
20,kevin_magnussen,haas,14.0,5.0,166.801,+1 Lap,0.0,2019,6,monaco
63,russell,williams,15.0,19.0,166.801,+1 Lap,0.0,2019,6,monaco
18,stroll,racing_point,16.0,17.0,166.801,+1 Lap,0.0,2019,6,monaco
7,raikkonen,alfa,17.0,14.0,166.801,+1 Lap,0.0,2019,6,monaco
88,kubica,williams,18.0,20.0,166.801,+1 Lap,0.0,2019,6,monaco
99,giovinazzi,alfa,19.0,18.0,166.801,+2 Laps,0.0,2019,6,monaco
16,leclerc,ferrari,20.0,15.0,166.801,Collision,0.0,2019,6,monaco
44,hamilton,mercedes,1.0,2.0,0.0,Finished,25.0,2019,7,villeneuve
5,vettel,ferrari,2.0,1.0,3.658,Finished,18.0,2019,7,villeneuve
16,leclerc,ferrari,3.0,3.0,4.696,Finished,15.0,2019,7,villeneuve
77,bottas,mercedes,4.0,6.0,51.043,Finished,13.0,2019,7,villeneuve
33,max_verstappen,red_bull,5.0,9.0,57.655,Finished,10.0,2019,7,villeneuve
3,ricciardo,renault,6.0,4.0,157.655,+1 Lap,8.0,2019,7,villeneuve
27,hulkenberg,renault,7.0,7.0,157.655,+1 Lap,6.0,2019,7,villeneuve
10,gasly,red_bull,8.0,5.0,157.655,+1 Lap,4.0,2019,7,villeneuve
18,stroll,racing_point,9.0,17.0,157.655,+1 Lap,2.0,2019,7,villeneuve
26,kvyat,toro_rosso,10.0,10.0,157.655,+1 Lap,1.0,2019,7,villeneuve
55,sainz,mclaren,11.0,11.0,157.655,+1 Lap,0.0,2019,7,villeneuve
11,perez,racing_point,12.0,15.0,157.655,+1 Lap,0.0,2019,7,villeneuve
99,giovinazzi,alfa,13.0,12.0,157.655,+1 Lap,0.0,2019,7,villeneuve
8,grosjean,haas,14.0,14.0,157.655,+1 Lap,0.0,2019,7,villeneuve
7,raikkonen,alfa,15.0,16.0,157.655,+1 Lap,0.0,2019,7,villeneuve
63,russell,williams,16.0,18.0,157.655,+2 Laps,0.0,2019,7,villeneuve
20,kevin_magnussen,haas,17.0,0.0,157.655,+2 Laps,0.0,2019,7,villeneuve
88,kubica,williams,18.0,19.0,157.655,+3 Laps,0.0,2019,7,villeneuve
23,albon,toro_rosso,19.0,13.0,157.655,Collision damage,0.0,2019,7,villeneuve
4,norris,mclaren,20.0,8.0,157.655,Suspension,0.0,2019,7,villeneuve
44,hamilton,mercedes,1.0,1.0,0.0,Finished,25.0,2019,8,ricard
77,bottas,mercedes,2.0,2.0,18.056,Finished,18.0,2019,8,ricard
16,leclerc,ferrari,3.0,3.0,18.985,Finished,15.0,2019,8,ricard
33,max_verstappen,red_bull,4.0,4.0,34.905,Finished,12.0,2019,8,ricard
5,vettel,ferrari,5.0,7.0,62.796,Finished,11.0,2019,8,ricard
55,sainz,mclaren,6.0,6.0,95.462,Finished,8.0,2019,8,ricard
7,raikkonen,alfa,7.0,12.0,195.462,+1 Lap,6.0,2019,8,ricard
27,hulkenberg,renault,8.0,13.0,195.462,+1 Lap,4.0,2019,8,ricard
4,norris,mclaren,9.0,5.0,195.462,+1 Lap,2.0,2019,8,ricard
10,gasly,red_bull,10.0,9.0,195.462,+1 Lap,1.0,2019,8,ricard
3,ricciardo,renault,11.0,8.0,195.462,+1 Lap,0.0,2019,8,ricard
11,perez,racing_point,12.0,14.0,195.462,+1 Lap,0.0,2019,8,ricard
18,stroll,racing_point,13.0,17.0,195.462,+1 Lap,0.0,2019,8,ricard
26,kvyat,toro_rosso,14.0,19.0,195.462,+1 Lap,0.0,2019,8,ricard
23,albon,toro_rosso,15.0,11.0,195.462,+1 Lap,0.0,2019,8,ricard
99,giovinazzi,alfa,16.0,10.0,195.462,+1 Lap,0.0,2019,8,ricard
20,kevin_magnussen,haas,17.0,15.0,195.462,+1 Lap,0.0,2019,8,ricard
88,kubica,williams,18.0,18.0,195.462,+2 Laps,0.0,2019,8,ricard
63,russell,williams,19.0,20.0,195.462,+2 Laps,0.0,2019,8,ricard
8,grosjean,haas,20.0,16.0,195.462,Retired,0.0,2019,8,ricard
33,max_verstappen,red_bull,1.0,2.0,0.0,Finished,26.0,2019,9,red_bull_ring
16,leclerc,ferrari,2.0,1.0,2.724,Finished,18.0,2019,9,red_bull_ring
77,bottas,mercedes,3.0,3.0,18.96,Finished,15.0,2019,9,red_bull_ring
5,vettel,ferrari,4.0,9.0,19.61,Finished,12.0,2019,9,red_bull_ring
44,hamilton,mercedes,5.0,4.0,22.805,Finished,10.0,2019,9,red_bull_ring
4,norris,mclaren,6.0,5.0,122.805,+1 Lap,8.0,2019,9,red_bull_ring
10,gasly,red_bull,7.0,8.0,122.805,+1 Lap,6.0,2019,9,red_bull_ring
55,sainz,mclaren,8.0,19.0,122.805,+1 Lap,4.0,2019,9,red_bull_ring
7,raikkonen,alfa,9.0,6.0,122.805,+1 Lap,2.0,2019,9,red_bull_ring
99,giovinazzi,alfa,10.0,7.0,122.805,+1 Lap,1.0,2019,9,red_bull_ring
11,perez,racing_point,11.0,13.0,122.805,+1 Lap,0.0,2019,9,red_bull_ring
3,ricciardo,renault,12.0,12.0,122.805,+1 Lap,0.0,2019,9,red_bull_ring
27,hulkenberg,renault,13.0,15.0,122.805,+1 Lap,0.0,2019,9,red_bull_ring
18,stroll,racing_point,14.0,14.0,122.805,+1 Lap,0.0,2019,9,red_bull_ring
23,albon,toro_rosso,15.0,18.0,122.805,+1 Lap,0.0,2019,9,red_bull_ring
8,grosjean,haas,16.0,11.0,122.805,+1 Lap,0.0,2019,9,red_bull_ring
26,kvyat,toro_rosso,17.0,16.0,122.805,+1 Lap,0.0,2019,9,red_bull_ring
63,russell,williams,18.0,0.0,122.805,+2 Laps,0.0,2019,9,red_bull_ring
20,kevin_magnussen,haas,19.0,10.0,122.805,+2 Laps,0.0,2019,9,red_bull_ring
88,kubica,williams,20.0,17.0,122.805,+3 Laps,0.0,2019,9,red_bull_ring
44,hamilton,mercedes,1.0,2.0,0.0,Finished,26.0,2019,10,silverstone
77,bottas,mercedes,2.0,1.0,24.928,Finished,18.0,2019,10,silverstone
16,leclerc,ferrari,3.0,3.0,30.117,Finished,15.0,2019,10,silverstone
10,gasly,red_bull,4.0,5.0,34.692,Finished,12.0,2019,10,silverstone
33,max_verstappen,red_bull,5.0,4.0,39.458,Finished,10.0,2019,10,silverstone
55,sainz,mclaren,6.0,13.0,53.639,Finished,8.0,2019,10,silverstone
3,ricciardo,renault,7.0,7.0,54.401,Finished,6.0,2019,10,silverstone
7,raikkonen,alfa,8.0,12.0,65.54,Finished,4.0,2019,10,silverstone
26,kvyat,toro_rosso,9.0,17.0,66.72,Finished,2.0,2019,10,silverstone
27,hulkenberg,renault,10.0,10.0,72.733,Finished,1.0,2019,10,silverstone
4,norris,mclaren,11.0,8.0,74.281,Finished,0.0,2019,10,silverstone
23,albon,toro_rosso,12.0,9.0,75.617,Finished,0.0,2019,10,silverstone
18,stroll,racing_point,13.0,18.0,81.086,Finished,0.0,2019,10,silverstone
63,russell,williams,14.0,19.0,181.086,+1 Lap,0.0,2019,10,silverstone
88,kubica,williams,15.0,20.0,181.086,+1 Lap,0.0,2019,10,silverstone
5,vettel,ferrari,16.0,6.0,181.086,+1 Lap,0.0,2019,10,silverstone
11,perez,racing_point,17.0,15.0,181.086,+1 Lap,0.0,2019,10,silverstone
99,giovinazzi,alfa,18.0,11.0,181.086,Spun off,0.0,2019,10,silverstone
8,grosjean,haas,19.0,14.0,181.086,Collision,0.0,2019,10,silverstone
20,kevin_magnussen,haas,20.0,16.0,181.086,Collision,0.0,2019,10,silverstone
33,max_verstappen,red_bull,1.0,2.0,0.0,Finished,26.0,2019,11,hockenheimring
5,vettel,ferrari,2.0,20.0,7.333,Finished,18.0,2019,11,hockenheimring
26,kvyat,toro_rosso,3.0,14.0,8.305,Finished,15.0,2019,11,hockenheimring
18,stroll,racing_point,4.0,15.0,8.966,Finished,12.0,2019,11,hockenheimring
55,sainz,mclaren,5.0,7.0,9.583,Finished,10.0,2019,11,hockenheimring
23,albon,toro_rosso,6.0,16.0,10.052,Finished,8.0,2019,11,hockenheimring
8,grosjean,haas,7.0,6.0,16.838,Finished,6.0,2019,11,hockenheimring
20,kevin_magnussen,haas,8.0,12.0,18.765,Finished,4.0,2019,11,hockenheimring
44,hamilton,mercedes,9.0,1.0,19.667,Finished,2.0,2019,11,hockenheimring
88,kubica,williams,10.0,18.0,24.987,Finished,1.0,2019,11,hockenheimring
63,russell,williams,11.0,17.0,26.404,Finished,0.0,2019,11,hockenheimring
7,raikkonen,alfa,12.0,5.0,42.214,Finished,0.0,2019,11,hockenheimring
99,giovinazzi,alfa,13.0,11.0,43.849,Finished,0.0,2019,11,hockenheimring
10,gasly,red_bull,14.0,4.0,143.849,Collision,0.0,2019,11,hockenheimring
77,bottas,mercedes,15.0,3.0,143.849,Accident,0.0,2019,11,hockenheimring
27,hulkenberg,renault,16.0,9.0,143.849,Accident,0.0,2019,11,hockenheimring
16,leclerc,ferrari,17.0,10.0,143.849,Accident,0.0,2019,11,hockenheimring
4,norris,mclaren,18.0,19.0,143.849,Power loss,0.0,2019,11,hockenheimring
3,ricciardo,renault,19.0,13.0,143.849,Exhaust,0.0,2019,11,hockenheimring
11,perez,racing_point,20.0,8.0,143.849,Spun off,0.0,2019,11,hockenheimring
44,hamilton,mercedes,1.0,3.0,0.0,Finished,25.0,2019,12,hungaroring
33,max_verstappen,red_bull,2.0,1.0,17.796,Finished,19.0,2019,12,hungaroring
5,vettel,ferrari,3.0,5.0,61.433,Finished,15.0,2019,12,hungaroring
16,leclerc,ferrari,4.0,4.0,65.25,Finished,12.0,2019,12,hungaroring
55,sainz,mclaren,5.0,8.0,165.25,+1 Lap,10.0,2019,12,hungaroring
10,gasly,red_bull,6.0,6.0,165.25,+1 Lap,8.0,2019,12,hungaroring
7,raikkonen,alfa,7.0,10.0,165.25,+1 Lap,6.0,2019,12,hungaroring
77,bottas,mercedes,8.0,2.0,165.25,+1 Lap,4.0,2019,12,hungaroring
4,norris,mclaren,9.0,7.0,165.25,+1 Lap,2.0,2019,12,hungaroring
23,albon,toro_rosso,10.0,12.0,165.25,+1 Lap,1.0,2019,12,hungaroring
11,perez,racing_point,11.0,16.0,165.25,+1 Lap,0.0,2019,12,hungaroring
27,hulkenberg,renault,12.0,11.0,165.25,+1 Lap,0.0,2019,12,hungaroring
20,kevin_magnussen,haas,13.0,14.0,165.25,+1 Lap,0.0,2019,12,hungaroring
3,ricciardo,renault,14.0,20.0,165.25,+1 Lap,0.0,2019,12,hungaroring
26,kvyat,toro_rosso,15.0,13.0,165.25,+2 Laps,0.0,2019,12,hungaroring
63,russell,williams,16.0,15.0,165.25,+2 Laps,0.0,2019,12,hungaroring
18,stroll,racing_point,17.0,18.0,165.25,+2 Laps,0.0,2019,12,hungaroring
99,giovinazzi,alfa,18.0,17.0,165.25,+2 Laps,0.0,2019,12,hungaroring
88,kubica,williams,19.0,19.0,165.25,+3 Laps,0.0,2019,12,hungaroring
8,grosjean,haas,20.0,9.0,165.25,Water pressure,0.0,2019,12,hungaroring
16,leclerc,ferrari,1.0,1.0,0.0,Finished,25.0,2019,13,spa
44,hamilton,mercedes,2.0,3.0,0.981,Finished,18.0,2019,13,spa
77,bottas,mercedes,3.0,4.0,12.585,Finished,15.0,2019,13,spa
5,vettel,ferrari,4.0,2.0,26.422,Finished,13.0,2019,13,spa
23,albon,red_bull,5.0,17.0,81.325,Finished,10.0,2019,13,spa
11,perez,racing_point,6.0,7.0,84.448,Finished,8.0,2019,13,spa
26,kvyat,toro_rosso,7.0,19.0,89.657,Finished,6.0,2019,13,spa
27,hulkenberg,renault,8.0,12.0,106.639,Finished,4.0,2019,13,spa
10,gasly,toro_rosso,9.0,13.0,109.168,Finished,2.0,2019,13,spa
18,stroll,racing_point,10.0,16.0,109.838,Finished,1.0,2019,13,spa
4,norris,mclaren,11.0,11.0,209.838,Engine,0.0,2019,13,spa
20,kevin_magnussen,haas,12.0,8.0,209.838,+1 Lap,0.0,2019,13,spa
8,grosjean,haas,13.0,9.0,209.838,+1 Lap,0.0,2019,13,spa
3,ricciardo,renault,14.0,10.0,209.838,+1 Lap,0.0,2019,13,spa
63,russell,williams,15.0,14.0,209.838,+1 Lap,0.0,2019,13,spa
7,raikkonen,alfa,16.0,6.0,209.838,+1 Lap,0.0,2019,13,spa
88,kubica,williams,17.0,0.0,209.838,+1 Lap,0.0,2019,13,spa
99,giovinazzi,alfa,18.0,18.0,209.838,Accident,0.0,2019,13,spa
55,sainz,mclaren,19.0,15.0,209.838,Power loss,0.0,2019,13,spa
33,max_verstappen,red_bull,20.0,5.0,209.838,Accident,0.0,2019,13,spa
16,leclerc,ferrari,1.0,1.0,0.0,Finished,25.0,2019,14,monza
77,bottas,mercedes,2.0,3.0,0.835,Finished,18.0,2019,14,monza
44,hamilton,mercedes,3.0,2.0,35.199,Finished,16.0,2019,14,monza
3,ricciardo,renault,4.0,5.0,45.515,Finished,12.0,2019,14,monza
27,hulkenberg,renault,5.0,6.0,58.165,Finished,10.0,2019,14,monza
23,albon,red_bull,6.0,8.0,59.315,Finished,8.0,2019,14,monza
11,perez,racing_point,7.0,18.0,73.802,Finished,6.0,2019,14,monza
33,max_verstappen,red_bull,8.0,19.0,74.492,Finished,4.0,2019,14,monza
99,giovinazzi,alfa,9.0,10.0,174.49200000000002,+1 Lap,2.0,2019,14,monza
4,norris,mclaren,10.0,16.0,174.49200000000002,+1 Lap,1.0,2019,14,monza
10,gasly,toro_rosso,11.0,17.0,174.49200000000002,+1 Lap,0.0,2019,14,monza
18,stroll,racing_point,12.0,9.0,174.49200000000002,+1 Lap,0.0,2019,14,monza
5,vettel,ferrari,13.0,4.0,174.49200000000002,+1 Lap,0.0,2019,14,monza
63,russell,williams,14.0,14.0,174.49200000000002,+1 Lap,0.0,2019,14,monza
7,raikkonen,alfa,15.0,0.0,174.49200000000002,+1 Lap,0.0,2019,14,monza
8,grosjean,haas,16.0,13.0,174.49200000000002,+1 Lap,0.0,2019,14,monza
88,kubica,williams,17.0,15.0,174.49200000000002,+2 Laps,0.0,2019,14,monza
20,kevin_magnussen,haas,18.0,11.0,174.49200000000002,Hydraulics,0.0,2019,14,monza
26,kvyat,toro_rosso,19.0,12.0,174.49200000000002,Engine,0.0,2019,14,monza
55,sainz,mclaren,20.0,7.0,174.49200000000002,Wheel,0.0,2019,14,monza
5,vettel,ferrari,1.0,3.0,0.0,Finished,25.0,2019,15,marina_bay
16,leclerc,ferrari,2.0,1.0,2.641,Finished,18.0,2019,15,marina_bay
33,max_verstappen,red_bull,3.0,4.0,3.821,Finished,15.0,2019,15,marina_bay
44,hamilton,mercedes,4.0,2.0,4.608,Finished,12.0,2019,15,marina_bay
77,bottas,mercedes,5.0,5.0,6.119,Finished,10.0,2019,15,marina_bay
23,albon,red_bull,6.0,6.0,11.663,Finished,8.0,2019,15,marina_bay
4,norris,mclaren,7.0,9.0,14.769,Finished,6.0,2019,15,marina_bay
10,gasly,toro_rosso,8.0,11.0,15.547,Finished,4.0,2019,15,marina_bay
27,hulkenberg,renault,9.0,8.0,16.718,Finished,2.0,2019,15,marina_bay
99,giovinazzi,alfa,10.0,10.0,27.855,Finished,1.0,2019,15,marina_bay
8,grosjean,haas,11.0,17.0,35.436,Finished,0.0,2019,15,marina_bay
55,sainz,mclaren,12.0,7.0,35.974,Finished,0.0,2019,15,marina_bay
18,stroll,racing_point,13.0,16.0,36.419,Finished,0.0,2019,15,marina_bay
3,ricciardo,renault,14.0,20.0,37.66,Finished,0.0,2019,15,marina_bay
26,kvyat,toro_rosso,15.0,14.0,38.178,Finished,0.0,2019,15,marina_bay
88,kubica,williams,16.0,19.0,47.024,Finished,0.0,2019,15,marina_bay
20,kevin_magnussen,haas,17.0,13.0,86.522,Finished,0.0,2019,15,marina_bay
7,raikkonen,alfa,18.0,12.0,186.522,Collision,0.0,2019,15,marina_bay
11,perez,racing_point,19.0,15.0,186.522,Engine,0.0,2019,15,marina_bay
63,russell,williams,20.0,18.0,186.522,Collision,0.0,2019,15,marina_bay
44,hamilton,mercedes,1.0,2.0,0.0,Finished,26.0,2019,16,sochi
77,bottas,mercedes,2.0,4.0,3.829,Finished,18.0,2019,16,sochi
16,leclerc,ferrari,3.0,1.0,5.212,Finished,15.0,2019,16,sochi
33,max_verstappen,red_bull,4.0,9.0,14.21,Finished,12.0,2019,16,sochi
23,albon,red_bull,5.0,0.0,38.348,Finished,10.0,2019,16,sochi
55,sainz,mclaren,6.0,5.0,45.889,Finished,8.0,2019,16,sochi
11,perez,racing_point,7.0,11.0,48.728,Finished,6.0,2019,16,sochi
4,norris,mclaren,8.0,7.0,57.749,Finished,4.0,2019,16,sochi
20,kevin_magnussen,haas,9.0,13.0,58.779,Finished,2.0,2019,16,sochi
27,hulkenberg,renault,10.0,6.0,59.841,Finished,1.0,2019,16,sochi
18,stroll,racing_point,11.0,14.0,60.821,Finished,0.0,2019,16,sochi
26,kvyat,toro_rosso,12.0,19.0,62.496,Finished,0.0,2019,16,sochi
7,raikkonen,alfa,13.0,15.0,68.91,Finished,0.0,2019,16,sochi
10,gasly,toro_rosso,14.0,16.0,70.076,Finished,0.0,2019,16,sochi
99,giovinazzi,alfa,15.0,12.0,73.346,Finished,0.0,2019,16,sochi
88,kubica,williams,16.0,18.0,173.346,Brakes,0.0,2019,16,sochi
63,russell,williams,17.0,17.0,173.346,Brakes,0.0,2019,16,sochi
5,vettel,ferrari,18.0,3.0,173.346,Power loss,0.0,2019,16,sochi
3,ricciardo,renault,19.0,10.0,173.346,Collision,0.0,2019,16,sochi
8,grosjean,haas,20.0,8.0,173.346,Collision,0.0,2019,16,sochi
77,bottas,mercedes,1.0,3.0,0.0,Finished,25.0,2019,17,suzuka
5,vettel,ferrari,2.0,1.0,13.343,Finished,18.0,2019,17,suzuka
44,hamilton,mercedes,3.0,4.0,13.858,Finished,16.0,2019,17,suzuka
23,albon,red_bull,4.0,6.0,59.537,Finished,12.0,2019,17,suzuka
55,sainz,mclaren,5.0,7.0,69.101,Finished,10.0,2019,17,suzuka
