DriverNumber,DriverId,TeamId,Position,GridPosition,Time,Status,Points,season,round,circuitId
8,alonso,ferrari,4.0,3.0,11.869,Finished,12.0,2010,4,shanghai
11,kubica,renault,5.0,8.0,22.213,Finished,10.0,2010,4,shanghai
5,vettel,red_bull,6.0,1.0,33.31,Finished,8.0,2010,4,shanghai
12,petrov,renault,7.0,14.0,47.6,Finished,6.0,2010,4,shanghai
6,webber,red_bull,8.0,2.0,52.172,Finished,4.0,2010,4,shanghai
7,massa,ferrari,9.0,7.0,57.796,Finished,2.0,2010,4,shanghai
3,michael_schumacher,mercedes,10.0,9.0,61.749,Finished,1.0,2010,4,shanghai
14,sutil,force_india,11.0,10.0,62.874,Finished,0.0,2010,4,shanghai
9,barrichello,williams,12.0,11.0,63.665,Finished,0.0,2010,4,shanghai
17,alguersuari,toro_rosso,13.0,12.0,71.416,Finished,0.0,2010,4,shanghai
19,kovalainen,lotus_racing,14.0,21.0,171.416,+1 Lap,0.0,2010,4,shanghai
10,hulkenberg,williams,15.0,16.0,171.416,+1 Lap,0.0,2010,4,shanghai
21,bruno_senna,hrt,16.0,23.0,171.416,+2 Laps,0.0,2010,4,shanghai
20,chandhok,hrt,17.0,24.0,171.416,+4 Laps,0.0,2010,4,shanghai
18,trulli,lotus_racing,18.0,20.0,171.416,Hydraulics,0.0,2010,4,shanghai
25,grassi,virgin,19.0,22.0,171.416,Clutch,0.0,2010,4,shanghai
22,rosa,sauber,20.0,17.0,171.416,Technical,0.0,2010,4,shanghai
16,buemi,toro_rosso,21.0,13.0,171.416,Accident,0.0,2010,4,shanghai
23,kobayashi,sauber,22.0,15.0,171.416,Accident,0.0,2010,4,shanghai
15,liuzzi,force_india,23.0,18.0,171.416,Accident,0.0,2010,4,shanghai
24,glock,virgin,24.0,19.0,171.416,Engine,0.0,2010,4,shanghai
6,webber,red_bull,1.0,1.0,0.0,Finished,25.0,2010,5,catalunya
8,alonso,ferrari,2.0,4.0,24.065,Finished,18.0,2010,5,catalunya
5,vettel,red_bull,3.0,2.0,51.338,Finished,15.0,2010,5,catalunya
3,michael_schumacher,mercedes,4.0,6.0,62.195,Finished,12.0,2010,5,catalunya
1,button,mclaren,5.0,5.0,63.728,Finished,10.0,2010,5,catalunya
7,massa,ferrari,6.0,9.0,65.767,Finished,8.0,2010,5,catalunya
14,sutil,force_india,7.0,11.0,72.941,Finished,6.0,2010,5,catalunya
11,kubica,renault,8.0,7.0,73.677,Finished,4.0,2010,5,catalunya
9,barrichello,williams,9.0,17.0,173.67700000000002,+1 Lap,2.0,2010,5,catalunya
17,alguersuari,toro_rosso,10.0,15.0,173.67700000000002,+1 Lap,1.0,2010,5,catalunya
12,petrov,renault,11.0,19.0,173.67700000000002,+1 Lap,0.0,2010,5,catalunya
23,kobayashi,sauber,12.0,10.0,173.67700000000002,+1 Lap,0.0,2010,5,catalunya
4,rosberg,mercedes,13.0,8.0,173.67700000000002,+1 Lap,0.0,2010,5,catalunya
2,hamilton,mclaren,14.0,3.0,173.67700000000002,Puncture,0.0,2010,5,catalunya
15,liuzzi,force_india,15.0,16.0,173.67700000000002,Engine,0.0,2010,5,catalunya
10,hulkenberg,williams,16.0,13.0,173.67700000000002,+2 Laps,0.0,2010,5,catalunya
18,trulli,lotus_racing,17.0,18.0,173.67700000000002,+3 Laps,0.0,2010,5,catalunya
24,glock,virgin,18.0,22.0,173.67700000000002,+3 Laps,0.0,2010,5,catalunya
25,grassi,virgin,19.0,23.0,173.67700000000002,+4 Laps,0.0,2010,5,catalunya
16,buemi,toro_rosso,20.0,14.0,173.67700000000002,Hydraulics,0.0,2010,5,catalunya
20,chandhok,hrt,21.0,24.0,173.67700000000002,Suspension,0.0,2010,5,catalunya
22,rosa,sauber,22.0,12.0,173.67700000000002,Collision,0.0,2010,5,catalunya
21,bruno_senna,hrt,23.0,21.0,173.67700000000002,Accident,0.0,2010,5,catalunya
19,kovalainen,lotus_racing,24.0,20.0,173.67700000000002,Gearbox,0.0,2010,5,catalunya
6,webber,red_bull,1.0,1.0,0.0,Finished,25.0,2010,6,monaco
5,vettel,red_bull,2.0,3.0,0.448,Finished,18.0,2010,6,monaco
11,kubica,renault,3.0,2.0,1.675,Finished,15.0,2010,6,monaco
7,massa,ferrari,4.0,4.0,2.666,Finished,12.0,2010,6,monaco
2,hamilton,mclaren,5.0,5.0,4.363,Finished,10.0,2010,6,monaco
8,alonso,ferrari,6.0,24.0,6.341,Finished,8.0,2010,6,monaco
4,rosberg,mercedes,7.0,6.0,6.651,Finished,6.0,2010,6,monaco
14,sutil,force_india,8.0,12.0,6.97,Finished,4.0,2010,6,monaco
15,liuzzi,force_india,9.0,10.0,7.305,Finished,2.0,2010,6,monaco
16,buemi,toro_rosso,10.0,13.0,8.199,Finished,1.0,2010,6,monaco
17,alguersuari,toro_rosso,11.0,17.0,9.135,Finished,0.0,2010,6,monaco
3,michael_schumacher,mercedes,12.0,7.0,5.712,Finished,0.0,2010,6,monaco
12,petrov,renault,13.0,14.0,109.135,Brakes,0.0,2010,6,monaco
20,chandhok,hrt,14.0,23.0,109.135,Collision,0.0,2010,6,monaco
18,trulli,lotus_racing,15.0,19.0,109.135,Collision,0.0,2010,6,monaco
19,kovalainen,lotus_racing,16.0,18.0,109.135,Steering,0.0,2010,6,monaco
21,bruno_senna,hrt,17.0,22.0,109.135,Hydraulics,0.0,2010,6,monaco
9,barrichello,williams,18.0,9.0,109.135,Suspension,0.0,2010,6,monaco
23,kobayashi,sauber,19.0,16.0,109.135,Gearbox,0.0,2010,6,monaco
25,grassi,virgin,20.0,21.0,109.135,Wheel,0.0,2010,6,monaco
24,glock,virgin,21.0,20.0,109.135,Track rod,0.0,2010,6,monaco
22,rosa,sauber,22.0,15.0,109.135,Hydraulics,0.0,2010,6,monaco
1,button,mclaren,23.0,8.0,109.135,Engine,0.0,2010,6,monaco
10,hulkenberg,williams,24.0,11.0,109.135,Front wing,0.0,2010,6,monaco
2,hamilton,mclaren,1.0,2.0,0.0,Finished,25.0,2010,7,istanbul
1,button,mclaren,2.0,4.0,2.645,Finished,18.0,2010,7,istanbul
6,webber,red_bull,3.0,1.0,24.285,Finished,15.0,2010,7,istanbul
3,michael_schumacher,mercedes,4.0,5.0,31.11,Finished,12.0,2010,7,istanbul
4,rosberg,mercedes,5.0,6.0,32.266,Finished,10.0,2010,7,istanbul
11,kubica,renault,6.0,7.0,32.824,Finished,8.0,2010,7,istanbul
7,massa,ferrari,7.0,8.0,36.635,Finished,6.0,2010,7,istanbul
8,alonso,ferrari,8.0,12.0,46.544,Finished,4.0,2010,7,istanbul
14,sutil,force_india,9.0,11.0,49.029,Finished,2.0,2010,7,istanbul
23,kobayashi,sauber,10.0,10.0,65.65,Finished,1.0,2010,7,istanbul
22,rosa,sauber,11.0,13.0,65.944,Finished,0.0,2010,7,istanbul
17,alguersuari,toro_rosso,12.0,16.0,67.8,Finished,0.0,2010,7,istanbul
15,liuzzi,force_india,13.0,18.0,167.8,+1 Lap,0.0,2010,7,istanbul
9,barrichello,williams,14.0,15.0,167.8,+1 Lap,0.0,2010,7,istanbul
12,petrov,renault,15.0,9.0,167.8,+1 Lap,0.0,2010,7,istanbul
16,buemi,toro_rosso,16.0,14.0,167.8,+1 Lap,0.0,2010,7,istanbul
10,hulkenberg,williams,17.0,17.0,167.8,+1 Lap,0.0,2010,7,istanbul
24,glock,virgin,18.0,21.0,167.8,+3 Laps,0.0,2010,7,istanbul
25,grassi,virgin,19.0,23.0,167.8,+3 Laps,0.0,2010,7,istanbul
20,chandhok,hrt,20.0,24.0,167.8,Fuel pump,0.0,2010,7,istanbul
21,bruno_senna,hrt,21.0,22.0,167.8,Fuel pressure,0.0,2010,7,istanbul
5,vettel,red_bull,22.0,3.0,167.8,Collision,0.0,2010,7,istanbul
19,kovalainen,lotus_racing,23.0,20.0,167.8,Hydraulics,0.0,2010,7,istanbul
18,trulli,lotus_racing,24.0,19.0,167.8,Hydraulics,0.0,2010,7,istanbul
2,hamilton,mclaren,1.0,1.0,0.0,Finished,25.0,2010,8,villeneuve
1,button,mclaren,2.0,4.0,2.254,Finished,18.0,2010,8,villeneuve
8,alonso,ferrari,3.0,3.0,9.214,Finished,15.0,2010,8,villeneuve
5,vettel,red_bull,4.0,2.0,37.817,Finished,12.0,2010,8,villeneuve
6,webber,red_bull,5.0,7.0,39.291,Finished,10.0,2010,8,villeneuve
4,rosberg,mercedes,6.0,10.0,56.084,Finished,8.0,2010,8,villeneuve
11,kubica,renault,7.0,8.0,57.3,Finished,6.0,2010,8,villeneuve
16,buemi,toro_rosso,8.0,15.0,157.3,+1 Lap,4.0,2010,8,villeneuve
15,liuzzi,force_india,9.0,5.0,157.3,+1 Lap,2.0,2010,8,villeneuve
14,sutil,force_india,10.0,9.0,157.3,+1 Lap,1.0,2010,8,villeneuve
3,michael_schumacher,mercedes,11.0,13.0,157.3,+1 Lap,0.0,2010,8,villeneuve
17,alguersuari,toro_rosso,12.0,16.0,157.3,+1 Lap,0.0,2010,8,villeneuve
10,hulkenberg,williams,13.0,12.0,157.3,+1 Lap,0.0,2010,8,villeneuve
9,barrichello,williams,14.0,11.0,157.3,+1 Lap,0.0,2010,8,villeneuve
7,massa,ferrari,15.0,6.0,157.3,+1 Lap,0.0,2010,8,villeneuve
19,kovalainen,lotus_racing,16.0,19.0,157.3,+2 Laps,0.0,2010,8,villeneuve
12,petrov,renault,17.0,14.0,157.3,+2 Laps,0.0,2010,8,villeneuve
20,chandhok,hrt,18.0,24.0,157.3,+4 Laps,0.0,2010,8,villeneuve
25,grassi,virgin,19.0,23.0,157.3,+5 Laps,0.0,2010,8,villeneuve
24,glock,virgin,20.0,21.0,157.3,Mechanical,0.0,2010,8,villeneuve
18,trulli,lotus_racing,21.0,20.0,157.3,Brakes,0.0,2010,8,villeneuve
22,rosa,sauber,22.0,17.0,157.3,Engine,0.0,2010,8,villeneuve
21,bruno_senna,hrt,23.0,22.0,157.3,Hydraulics,0.0,2010,8,villeneuve
23,kobayashi,sauber,24.0,18.0,157.3,Accident,0.0,2010,8,villeneuve
5,vettel,red_bull,1.0,1.0,0.0,Finished,25.0,2010,9,valencia
2,hamilton,mclaren,2.0,3.0,5.042,Finished,18.0,2010,9,valencia
1,button,mclaren,3.0,7.0,12.658,Finished,15.0,2010,9,valencia
9,barrichello,williams,4.0,9.0,25.627,Finished,12.0,2010,9,valencia
11,kubica,renault,5.0,6.0,27.122,Finished,10.0,2010,9,valencia
14,sutil,force_india,6.0,13.0,30.168,Finished,8.0,2010,9,valencia
23,kobayashi,sauber,7.0,18.0,30.965,Finished,6.0,2010,9,valencia
8,alonso,ferrari,8.0,4.0,32.809,Finished,4.0,2010,9,valencia
16,buemi,toro_rosso,9.0,11.0,36.299,Finished,2.0,2010,9,valencia
4,rosberg,mercedes,10.0,12.0,44.382,Finished,1.0,2010,9,valencia
7,massa,ferrari,11.0,5.0,46.621,Finished,0.0,2010,9,valencia
22,rosa,sauber,12.0,16.0,47.414,Finished,0.0,2010,9,valencia
17,alguersuari,toro_rosso,13.0,17.0,48.239,Finished,0.0,2010,9,valencia
12,petrov,renault,14.0,10.0,48.287,Finished,0.0,2010,9,valencia
3,michael_schumacher,mercedes,15.0,15.0,48.826,Finished,0.0,2010,9,valencia
15,liuzzi,force_india,16.0,14.0,50.89,Finished,0.0,2010,9,valencia
25,grassi,virgin,17.0,21.0,150.89,+1 Lap,0.0,2010,9,valencia
20,chandhok,hrt,18.0,23.0,150.89,+2 Laps,0.0,2010,9,valencia
24,glock,virgin,19.0,22.0,150.89,+2 Laps,0.0,2010,9,valencia
21,bruno_senna,hrt,20.0,24.0,150.89,+2 Laps,0.0,2010,9,valencia
18,trulli,lotus_racing,21.0,19.0,150.89,+4 Laps,0.0,2010,9,valencia
10,hulkenberg,williams,22.0,8.0,150.89,Exhaust,0.0,2010,9,valencia
19,kovalainen,lotus_racing,23.0,20.0,150.89,Collision,0.0,2010,9,valencia
6,webber,red_bull,24.0,2.0,150.89,Collision,0.0,2010,9,valencia
6,webber,red_bull,1.0,2.0,0.0,Finished,25.0,2010,10,silverstone
2,hamilton,mclaren,2.0,4.0,1.36,Finished,18.0,2010,10,silverstone
4,rosberg,mercedes,3.0,5.0,21.307,Finished,15.0,2010,10,silverstone
1,button,mclaren,4.0,14.0,21.986,Finished,12.0,2010,10,silverstone
9,barrichello,williams,5.0,8.0,31.456,Finished,10.0,2010,10,silverstone
23,kobayashi,sauber,6.0,12.0,32.171,Finished,8.0,2010,10,silverstone
5,vettel,red_bull,7.0,1.0,36.734,Finished,6.0,2010,10,silverstone
14,sutil,force_india,8.0,11.0,40.932,Finished,4.0,2010,10,silverstone
3,michael_schumacher,mercedes,9.0,10.0,41.599,Finished,2.0,2010,10,silverstone
10,hulkenberg,williams,10.0,13.0,42.012,Finished,1.0,2010,10,silverstone
15,liuzzi,force_india,11.0,20.0,42.459,Finished,0.0,2010,10,silverstone
16,buemi,toro_rosso,12.0,16.0,47.627,Finished,0.0,2010,10,silverstone
12,petrov,renault,13.0,15.0,59.374,Finished,0.0,2010,10,silverstone
8,alonso,ferrari,14.0,3.0,62.385,Finished,0.0,2010,10,silverstone
7,massa,ferrari,15.0,7.0,67.489,Finished,0.0,2010,10,silverstone
18,trulli,lotus_racing,16.0,21.0,167.489,+1 Lap,0.0,2010,10,silverstone
19,kovalainen,lotus_racing,17.0,18.0,167.489,+1 Lap,0.0,2010,10,silverstone
24,glock,virgin,18.0,19.0,167.489,+2 Laps,0.0,2010,10,silverstone
20,chandhok,hrt,19.0,23.0,167.489,+2 Laps,0.0,2010,10,silverstone
21,yamamoto,hrt,20.0,24.0,167.489,+2 Laps,0.0,2010,10,silverstone
17,alguersuari,toro_rosso,21.0,17.0,167.489,Brakes,0.0,2010,10,silverstone
22,rosa,sauber,22.0,9.0,167.489,Collision,0.0,2010,10,silverstone
11,kubica,renault,23.0,6.0,167.489,Driveshaft,0.0,2010,10,silverstone
25,grassi,virgin,24.0,22.0,167.489,Hydraulics,0.0,2010,10,silverstone
8,alonso,ferrari,1.0,2.0,0.0,Finished,25.0,2010,11,hockenheimring
7,massa,ferrari,2.0,3.0,4.196,Finished,18.0,2010,11,hockenheimring
5,vettel,red_bull,3.0,1.0,5.121,Finished,15.0,2010,11,hockenheimring
2,hamilton,mclaren,4.0,6.0,26.896,Finished,12.0,2010,11,hockenheimring
1,button,mclaren,5.0,5.0,29.482,Finished,10.0,2010,11,hockenheimring
6,webber,red_bull,6.0,4.0,43.606,Finished,8.0,2010,11,hockenheimring
11,kubica,renault,7.0,7.0,143.606,+1 Lap,6.0,2010,11,hockenheimring
4,rosberg,mercedes,8.0,9.0,143.606,+1 Lap,4.0,2010,11,hockenheimring
3,michael_schumacher,mercedes,9.0,11.0,143.606,+1 Lap,2.0,2010,11,hockenheimring
12,petrov,renault,10.0,13.0,143.606,+1 Lap,1.0,2010,11,hockenheimring
23,kobayashi,sauber,11.0,12.0,143.606,+1 Lap,0.0,2010,11,hockenheimring
9,barrichello,williams,12.0,8.0,143.606,+1 Lap,0.0,2010,11,hockenheimring
10,hulkenberg,williams,13.0,10.0,143.606,+1 Lap,0.0,2010,11,hockenheimring
22,rosa,sauber,14.0,14.0,143.606,+1 Lap,0.0,2010,11,hockenheimring
17,alguersuari,toro_rosso,15.0,15.0,143.606,+1 Lap,0.0,2010,11,hockenheimring
15,liuzzi,force_india,16.0,21.0,143.606,+2 Laps,0.0,2010,11,hockenheimring
14,sutil,force_india,17.0,19.0,143.606,+2 Laps,0.0,2010,11,hockenheimring
24,glock,virgin,18.0,23.0,143.606,+3 Laps,0.0,2010,11,hockenheimring
21,bruno_senna,hrt,19.0,20.0,143.606,+4 Laps,0.0,2010,11,hockenheimring
19,kovalainen,lotus_racing,20.0,18.0,143.606,Collision,0.0,2010,11,hockenheimring
25,grassi,virgin,21.0,24.0,143.606,Gearbox,0.0,2010,11,hockenheimring
20,yamamoto,hrt,22.0,22.0,143.606,Engine,0.0,2010,11,hockenheimring
18,trulli,lotus_racing,23.0,17.0,143.606,Gearbox,0.0,2010,11,hockenheimring
16,buemi,toro_rosso,24.0,16.0,143.606,Collision,0.0,2010,11,hockenheimring
6,webber,red_bull,1.0,2.0,0.0,Finished,25.0,2010,12,hungaroring
8,alonso,ferrari,2.0,3.0,17.821,Finished,18.0,2010,12,hungaroring
5,vettel,red_bull,3.0,1.0,19.252,Finished,15.0,2010,12,hungaroring
7,massa,ferrari,4.0,4.0,27.474,Finished,12.0,2010,12,hungaroring
12,petrov,renault,5.0,7.0,73.192,Finished,10.0,2010,12,hungaroring
10,hulkenberg,williams,6.0,10.0,76.723,Finished,8.0,2010,12,hungaroring
22,rosa,sauber,7.0,9.0,176.723,+1 Lap,6.0,2010,12,hungaroring
1,button,mclaren,8.0,11.0,176.723,+1 Lap,4.0,2010,12,hungaroring
23,kobayashi,sauber,9.0,23.0,176.723,+1 Lap,2.0,2010,12,hungaroring
9,barrichello,williams,10.0,12.0,176.723,+1 Lap,1.0,2010,12,hungaroring
3,michael_schumacher,mercedes,11.0,14.0,176.723,+1 Lap,0.0,2010,12,hungaroring
16,buemi,toro_rosso,12.0,15.0,176.723,+1 Lap,0.0,2010,12,hungaroring
15,liuzzi,force_india,13.0,16.0,176.723,+1 Lap,0.0,2010,12,hungaroring
19,kovalainen,lotus_racing,14.0,19.0,176.723,+3 Laps,0.0,2010,12,hungaroring
18,trulli,lotus_racing,15.0,20.0,176.723,+3 Laps,0.0,2010,12,hungaroring
24,glock,virgin,16.0,18.0,176.723,+3 Laps,0.0,2010,12,hungaroring
21,bruno_senna,hrt,17.0,22.0,176.723,+3 Laps,0.0,2010,12,hungaroring
25,grassi,virgin,18.0,21.0,176.723,+4 Laps,0.0,2010,12,hungaroring
20,yamamoto,hrt,19.0,24.0,176.723,+4 Laps,0.0,2010,12,hungaroring
2,hamilton,mclaren,20.0,5.0,176.723,Gearbox,0.0,2010,12,hungaroring
11,kubica,renault,21.0,8.0,176.723,Retired,0.0,2010,12,hungaroring
4,rosberg,mercedes,22.0,6.0,176.723,Wheel,0.0,2010,12,hungaroring
14,sutil,force_india,23.0,13.0,176.723,Collision,0.0,2010,12,hungaroring
17,alguersuari,toro_rosso,24.0,17.0,176.723,Engine,0.0,2010,12,hungaroring
2,hamilton,mclaren,1.0,2.0,0.0,Finished,25.0,2010,13,spa
6,webber,red_bull,2.0,1.0,1.571,Finished,18.0,2010,13,spa
11,kubica,renault,3.0,3.0,3.493,Finished,15.0,2010,13,spa
7,massa,ferrari,4.0,6.0,8.264,Finished,12.0,2010,13,spa
14,sutil,force_india,5.0,8.0,9.094,Finished,10.0,2010,13,spa
4,rosberg,mercedes,6.0,14.0,12.359,Finished,8.0,2010,13,spa
3,michael_schumacher,mercedes,7.0,21.0,15.548,Finished,6.0,2010,13,spa
23,kobayashi,sauber,8.0,17.0,16.678,Finished,4.0,2010,13,spa
12,petrov,renault,9.0,23.0,23.851,Finished,2.0,2010,13,spa
15,liuzzi,force_india,10.0,12.0,34.831,Finished,1.0,2010,13,spa
22,rosa,sauber,11.0,24.0,36.019,Finished,0.0,2010,13,spa
16,buemi,toro_rosso,12.0,16.0,39.895,Finished,0.0,2010,13,spa
17,alguersuari,toro_rosso,13.0,11.0,49.457,Finished,0.0,2010,13,spa
10,hulkenberg,williams,14.0,9.0,149.457,+1 Lap,0.0,2010,13,spa
5,vettel,red_bull,15.0,4.0,149.457,+1 Lap,0.0,2010,13,spa
19,kovalainen,lotus_racing,16.0,13.0,149.457,+1 Lap,0.0,2010,13,spa
25,grassi,virgin,17.0,22.0,149.457,+1 Lap,0.0,2010,13,spa
24,glock,virgin,18.0,20.0,149.457,+1 Lap,0.0,2010,13,spa
18,trulli,lotus_racing,19.0,15.0,149.457,+1 Lap,0.0,2010,13,spa
20,yamamoto,hrt,20.0,19.0,149.457,+2 Laps,0.0,2010,13,spa
8,alonso,ferrari,21.0,10.0,149.457,Accident,0.0,2010,13,spa
1,button,mclaren,22.0,5.0,149.457,Collision,0.0,2010,13,spa
21,bruno_senna,hrt,23.0,18.0,149.457,Retired,0.0,2010,13,spa
9,barrichello,williams,24.0,7.0,149.457,Collision,0.0,2010,13,spa
8,alonso,ferrari,1.0,1.0,0.0,Finished,25.0,2010,14,monza
1,button,mclaren,2.0,2.0,2.938,Finished,18.0,2010,14,monza
7,massa,ferrari,3.0,3.0,4.223,Finished,15.0,2010,14,monza
5,vettel,red_bull,4.0,6.0,28.196,Finished,12.0,2010,14,monza
4,rosberg,mercedes,5.0,7.0,29.942,Finished,10.0,2010,14,monza
6,webber,red_bull,6.0,4.0,31.276,Finished,8.0,2010,14,monza
10,hulkenberg,williams,7.0,8.0,32.812,Finished,6.0,2010,14,monza
11,kubica,renault,8.0,9.0,34.028,Finished,4.0,2010,14,monza
3,michael_schumacher,mercedes,9.0,12.0,44.948,Finished,2.0,2010,14,monza
9,barrichello,williams,10.0,10.0,64.213,Finished,1.0,2010,14,monza
16,buemi,toro_rosso,11.0,14.0,65.056,Finished,0.0,2010,14,monza
15,liuzzi,force_india,12.0,19.0,66.106,Finished,0.0,2010,14,monza
12,petrov,renault,13.0,20.0,78.919,Finished,0.0,2010,14,monza
22,rosa,sauber,14.0,16.0,178.91899999999998,+1 Lap,0.0,2010,14,monza
17,alguersuari,toro_rosso,15.0,15.0,178.91899999999998,+1 Lap,0.0,2010,14,monza
